팜맵고유번호, 영상촬영년도, PNU지번코드, 법정읍면동코드, 법정읍면동명, 변경구분코드, 변경구분명, 지번, 판독코드, 판독명, 판독영상구분코드, 판독영상구분명, 판독입력일자, 갱신이력코드, 갱신이력명, 도엽번호
05574996, 2017, 2911012500101990000, 29110125, 내남동, 01, 유지, 199 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574918, 2017, 2911012500102000000, 29110125, 내남동, 01, 유지, 200 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574997, 2017, 2911012500102010000, 29110125, 내남동, 01, 유지, 201 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574999, 2017, 2911012500102020000, 29110125, 내남동, 01, 유지, 202 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05575001, 2017, 2911012500102030001, 29110125, 내남동, 01, 유지, 203-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05575002, 2017, 2911012500102030001, 29110125, 내남동, 01, 유지, 203-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574800, 2017, 2911012500105150000, 29110125, 내남동, 01, 유지, 515답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574801, 2017, 2911012500105150000, 29110125, 내남동, 01, 유지, 515답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574804, 2017, 2911012500105150000, 29110125, 내남동, 01, 유지, 515답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574802, 2017, 2911012500105160000, 29110125, 내남동, 01, 유지, 516답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574803, 2017, 2911012500105160000, 29110125, 내남동, 01, 유지, 516답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574884, 2017, 2911012500105570000, 29110125, 내남동, 01, 유지, 557답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574101, 2017, 2911012500105580000, 29110125, 내남동, 01, 유지, 558답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574885, 2017, 2911012500105590000, 29110125, 내남동, 01, 유지, 559답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574897, 2017, 2911012500105650000, 29110125, 내남동, 01, 유지, 565답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574891, 2017, 2911012500105660000, 29110125, 내남동, 01, 유지, 566답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574892, 2017, 2911012500105660001, 29110125, 내남동, 01, 유지, 566-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574890, 2017, 2911012500105670001, 29110125, 내남동, 01, 유지, 567-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574889, 2017, 2911012500105680001, 29110125, 내남동, 01, 유지, 568-1답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574908, 2017, 2911012500105800000, 29110125, 내남동, 01, 유지, 580답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574910, 2017, 2911012500105800000, 29110125, 내남동, 01, 유지, 580답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574909, 2017, 2911012500105810001, 29110125, 내남동, 01, 유지, 581-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574913, 2017, 2911012500105830001, 29110125, 내남동, 01, 유지, 583-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574917, 2017, 2911012500105860001, 29110125, 내남동, 01, 유지, 586-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574919, 2017, 2911012500105860001, 29110125, 내남동, 01, 유지, 586-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574916, 2017, 2911012500105870001, 29110125, 내남동, 01, 유지, 587-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574894, 2017, 2911012500105870003, 29110125, 내남동, 01, 유지, 587-3 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574915, 2017, 2911012500105880001, 29110125, 내남동, 01, 유지, 588-1 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574914, 2017, 2911012500105890000, 29110125, 내남동, 01, 유지, 589 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574994, 2017, 2911012500105920000, 29110125, 내남동, 01, 유지, 592 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574995, 2017, 2911012500105920000, 29110125, 내남동, 01, 유지, 592 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574993, 2017, 2911012500105930000, 29110125, 내남동, 01, 유지, 593 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574992, 2017, 2911012500105940000, 29110125, 내남동, 01, 유지, 594 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574991, 2017, 2911012500105950000, 29110125, 내남동, 01, 유지, 595 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574990, 2017, 2911012500105970000, 29110125, 내남동, 01, 유지, 597 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574976, 2017, 2911012500106100000, 29110125, 내남동, 01, 유지, 610 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574980, 2017, 2911012500106110000, 29110125, 내남동, 01, 유지, 611 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574981, 2017, 2911012500106120000, 29110125, 내남동, 01, 유지, 612 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574982, 2017, 2911012500106130000, 29110125, 내남동, 01, 유지, 613 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574987, 2017, 2911012500106130000, 29110125, 내남동, 01, 유지, 613 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574988, 2017, 2911012500106140000, 29110125, 내남동, 01, 유지, 614 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574977, 2017, 2911012500106190000, 29110125, 내남동, 01, 유지, 619 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574978, 2017, 2911012500106190000, 29110125, 내남동, 01, 유지, 619 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574979, 2017, 2911012500106190000, 29110125, 내남동, 01, 유지, 619 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574974, 2017, 2911012500106200000, 29110125, 내남동, 01, 유지, 620 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
